Date,Mkt-RF_simple,SMB_simple,HML_simple,RMW_simple,CMA_simple,VIX_value,RF,Mkt-RF_log,SMB_log,HML_log,RMW_log,CMA_log,VIX
2014-04-03,-0.31,-0.78,0.79,0.53,0.4,13.37,0,-0.310481495,-0.783057912,0.786895838,0.528600443,0.399202127,0.021164811
2014-04-04,-1.47,-1.03,0.74,0.63,0.48,13.96,0,-1.480911565,-1.035341208,0.737275433,0.628023796,0.478851673,0.043182706
2014-04-07,-1.26,-0.35,-0.02,0.23,0.06,15.57,0,-1.268005316,-0.350613933,-0.020002,0.229735905,0.059982007,0.109149889
2014-04-08,0.5,0.28,-0.22,-0.01,-0.12,14.89,0,0.498754151,0.27960873,-0.220242356,-0.0100005,-0.120072058,-0.044656139
2014-04-09,1.2,0.24,-0.93,-0.43,-0.53,13.82,0,1.192857087,0.23971246,-0.9343515,-0.430927159,-0.531409482,-0.074573028
2014-04-10,-2.24,-0.62,0.86,0.82,0.76,15.89,0,-2.265469056,-0.621929981,0.856323066,0.816656267,0.75712655,0.139573162
2014-04-11,-1.07,-0.4,0.29,0.44,0.04,17.03,0,-1.075765665,-0.40080214,0.289580311,0.43903483,0.039992002,0.069286514
2014-04-14,0.7,-0.47,0.21,0.34,-0.17,16.11,0,0.697561374,-0.471107973,0.209779808,0.339423307,-0.170144664,-0.055536297
2014-04-15,0.59,-0.36,0.17,-0.08,-0.15,15.61,0,0.588266316,-0.360649559,0.169855664,-0.080032017,-0.150112613,-0.031528463
2014-04-16,1.13,-0.01,-0.44,-0.05,-0.1,14.18,0,1.123663193,-0.0100005,-0.440970849,-0.050012504,-0.100050033,-0.096079213
2014-04-17,0.23,0.31,0.24,-0.18,0.17,13.36,0,0.229735905,0.309520491,0.23971246,-0.180162195,0.169855664,-0.059567353
2014-04-21,0.36,0.17,-0.43,0.05,-0.07,13.25,0,0.359353551,0.169855664,-0.430927159,0.049987504,-0.070024511,-0.008267616
2014-04-22,0.58,0.69,-0.37,-0.7,-0.08,13.19,0,0.578324476,0.687630394,-0.370686193,-0.702461494,-0.080032017,-0.004538586
2014-04-23,-0.31,-0.54,0.89,0.22,0.24,13.27,0,-0.310481495,-0.54146327,0.886062843,0.219758354,0.23971246,0.006046882
2014-04-24,0.08,-0.42,-0.17,0.22,-0.2,13.32,0,0.079968017,-0.420884477,-0.170144664,0.219758354,-0.200200267,0.003760817
2014-04-25,-1.05,-0.87,0.62,0.81,0.66,14.06,0,-1.055551394,-0.873806594,0.618085908,0.806737108,0.657831536,0.054067221
2014-04-28,0.11,-0.66,-0.54,1.15,0.02,13.97,0,0.109939544,-0.662187631,-0.54146327,1.143437763,0.019998,-0.006421713
2014-04-29,0.56,-0.25,-0.22,-0.56,-0.19,13.71,0,0.558437829,-0.250313022,-0.220242356,-0.561573879,-0.190180729,-0.01878668
2014-04-30,0.35,0.22,-0.04,0.09,0.05,13.41,0,0.349388925,0.219758354,-0.040008002,0.089959524,0.049987504,-0.022124796
2014-05-01,0.04,-0.16,-0.18,-0.48,-0.2,13.25,0,0.039992002,-0.160128137,-0.180162195,-0.4811557,-0.200200267,-0.012003145
2014-05-02,-0.07,0.27,0.33,0.35,0.16,12.91,0,-0.070024511,0.269636155,0.329456695,0.349388925,0.159872136,-0.025995348
2014-05-05,0.13,-0.38,-0.52,0.13,-0.27,13.29,0,0.129915573,-0.380723834,-0.521356705,0.129915573,-0.270365157,0.029009668
2014-05-06,-1.03,-0.49,0.16,0.84,0.13,13.8,0,-1.035341208,-0.491204436,0.159872136,0.836491633,0.129915573,0.037656719
2014-05-07,0.45,-0.75,1.18,0.02,0.56,13.4,0,0.448990527,-0.752826642,1.173092288,0.019998,0.558437829,-0.029413885
2014-05-08,-0.26,-0.97,0.34,0.12,0.26,13.43,0,-0.260338587,-0.974735145,0.339423307,0.119928058,0.259662585,0.002236304
2014-05-09,0.25,0.63,-0.39,-0.1,-0.07,12.92,0,0.24968802,0.628023796,-0.390762483,-0.100050033,-0.070024511,-0.038714512
2014-05-12,1.2,1.36,-0.3,-0.46,-0.32,12.23,0,1.192857087,1.350835002,-0.300450902,-0.461061256,-0.320513095,-0.054884549
2014-05-13,-0.05,-1.04,0.18,-0.03,0,12.13,0,-0.050012504,-1.04544579,0.179838194,-0.030004501,0,-0.008210227
2014-05-14,-0.6,-1.12,-0.43,0.16,-0.22,12.17,0,-0.601807233,-1.126319228,-0.430927159,0.159872136,-0.220242356,0.003292184
2014-05-15,-0.9,0.33,-0.27,0.2,-0.06,13.17,0,-0.904074465,0.329456695,-0.270365157,0.199800266,-0.060018007,0.078967609
2014-05-16,0.36,0.22,-0.4,0.23,-0.16,12.44,0,0.359353551,0.219758354,-0.40080214,0.229735905,-0.160128137,-0.057024428
2014-05-19,0.5,0.64,0,-0.31,-0.07,12.42,0,0.498754151,0.637960696,0,-0.310481495,-0.070024511,-0.001609011
2014-05-20,-0.78,-0.78,0.23,0.14,-0.11,12.96,0,-0.783057912,-0.783057912,0.229735905,0.139902091,-0.110060544,0.042559614
2014-05-21,0.81,-0.27,0.05,0.01,-0.15,11.91,0,0.806737108,-0.270365157,0.049987504,0.0099995,-0.150112613,-0.084489308
2014-05-22,0.36,0.61,-0.27,-0.54,-0.21,12.03,0,0.359353551,0.608147032,-0.270365157,-0.54146327,-0.210220809,0.010025147
2014-05-23,0.49,0.59,-0.24,-0.09,-0.04,11.36,0,0.488803407,0.588266316,-0.240288462,-0.090040524,-0.040008002,-0.057305117
2014-05-27,0.69,0.67,-0.19,-0.53,-0.3,11.51,0,0.687630394,0.667765475,-0.190180729,-0.531409482,-0.300450902,0.013117809
2014-05-28,-0.11,-0.28,0.27,0.07,0.14,11.68,0,-0.110060544,-0.280392733,0.269636155,0.069975511,0.139902091,0.014661755
2014-05-29,0.54,-0.22,-0.12,-0.03,-0.22,11.57,0,0.538547228,-0.220242356,-0.120072058,-0.030004501,-0.220242356,-0.009462436
2014-05-30,0.06,-0.64,0.28,0.34,0.1,11.4,0,0.059982007,-0.64205678,0.27960873,0.339423307,0.099950033,-0.014802186
2014-06-02,0.06,-0.65,0.4,0.16,0.18,11.58,0,0.059982007,-0.652121699,0.399202127,0.159872136,0.179838194,0.015666117
2014-06-03,-0.05,-0.24,0.18,0.09,-0.16,11.87,0,-0.050012504,-0.240288462,0.179838194,0.089959524,-0.160128137,0.024734736
2014-06-04,0.28,0.23,-0.09,-0.21,-0.18,12.08,0,0.27960873,0.229735905,-0.090040524,-0.210220809,-0.180162195,0.017536984
2014-06-05,0.77,1.28,-0.18,-0.18,-0.1,11.68,0,0.76705063,1.271877241,-0.180162195,-0.180162195,-0.100050033,-0.033673215
2014-06-06,0.54,0.49,0,-0.15,-0.09,10.73,0,0.538547228,0.488803407,0,-0.150112613,-0.090040524,-0.084834421
2014-06-09,0.22,1,-0.31,-0.37,-0.05,11.15,0,0.219758354,0.995033085,-0.310481495,-0.370686193,-0.050012504,0.038395941
2014-06-10,-0.03,-0.19,-0.04,-0.35,0.08,10.99,0,-0.030004501,-0.190180729,-0.040008002,-0.350613933,0.079968017,-0.014453729
2014-06-11,-0.34,-0.16,-0.28,-0.13,-0.16,11.6,0,-0.340579313,-0.160128137,-0.280392733,-0.130084573,-0.160128137,0.05401933
2014-06-12,-0.68,0.11,0.17,-0.24,-0.03,12.56,0,-0.682322535,0.109939544,0.169855664,-0.240288462,-0.030004501,0.079512063
2014-06-13,0.31,-0.06,-0.19,0.07,-0.13,12.18,0,0.309520491,-0.060018007,-0.190180729,0.069975511,-0.130084573,-0.030721899
2014-06-16,0.13,0.41,-0.67,-0.08,-0.3,12.65,0,0.129915573,0.40916179,-0.672254576,-0.080032017,-0.300450902,0.037861953
2014-06-17,0.34,0.57,0.45,-0.52,0.06,12.06,0,0.339423307,0.568381647,0.448990527,-0.521356705,0.059982007,-0.047763024
2014-06-18,0.75,-0.25,-0.09,0.07,-0.19,10.61,0,0.747201484,-0.250313022,-0.090040524,0.069975511,-0.190180729,-0.128097239
2014-06-19,0.12,-0.15,-0.04,0.14,-0.09,10.62,0,0.119928058,-0.150112613,-0.040008002,0.139902091,-0.090040524,0.000942063
2014-06-20,0.18,0.21,0.04,0.02,0.01,10.85,0,0.179838194,0.209779808,0.039992002,0.019998,0.0099995,0.021426064
2014-06-23,-0.01,-0.22,0.08,-0.07,-0.17,10.98,0,-0.0100005,-0.220242356,0.079968017,-0.070024511,-0.170144664,0.011910356
2014-06-24,-0.72,-0.37,-0.21,0,0.02,12.13,0,-0.722604509,-0.370686193,-0.210220809,0,0.019998,0.099606287
2014-06-25,0.53,0.34,0.07,-0.15,-0.22,11.59,0,0.528600443,0.339423307,0.069975511,-0.150112613,-0.220242356,-0.045539066
2014-06-26,-0.11,-0.08,0.05,0.1,-0.06,11.63,0,-0.110060544,-0.080032017,0.049987504,0.099950033,-0.060018007,0.003445309
2014-06-27,0.26,0.47,-0.22,0.12,-0.13,11.26,0,0.259662585,0.468898949,-0.220242356,0.119928058,-0.130084573,-0.032331344
2014-06-30,0.07,0.26,0.19,-0.26,-0.15,11.57,0,0.069975511,0.259662585,0.189819728,-0.260338587,-0.150112613,0.027158918
2014-07-01,0.74,0.43,-0.37,0.09,-0.11,11.15,0,0.737275433,0.429078142,-0.370686193,0.089959524,-0.110060544,-0.036976043
2014-07-02,-0.03,-0.46,-0.21,0.07,0.22,10.82,0,-0.030004501,-0.461061256,-0.210220809,0.069975511,0.219758354,-0.030043224
2014-07-03,0.59,0.21,0.08,0.03,0.22,10.32,0,0.588266316,0.209779808,0.079968017,0.029995501,0.219758354,-0.047312513
2014-07-07,-0.62,-1.2,0.38,0.74,0.28,11.33,0,-0.621929981,-1.207258123,0.379279824,0.737275433,0.27960873,0.093370315
2014-07-08,-0.82,-0.56,0.71,0.82,0.47,11.98,0,-0.823380493,-0.561573879,0.707491367,0.816656267,0.468898949,0.055784518
2014-07-09,0.46,-0.4,-0.11,-0.03,-0.09,11.65,0,0.458945233,-0.40080214,-0.110060544,-0.030004501,-0.090040524,-0.027932413
2014-07-10,-0.49,-0.6,0.02,0.07,0.08,12.59,0,-0.491204436,-0.601807233,0.019998,0.069975511,0.079968017,0.077596668
2014-07-11,0.12,-0.3,-0.39,-0.38,-0.16,12.08,0,0.119928058,-0.300450902,-0.390762483,-0.380723834,-0.160128137,-0.041351656
2014-07-14,0.46,-0.01,-0.13,0.02,-0.16,11.82,0,0.458945233,-0.0100005,-0.130084573,0.019998,-0.160128137,-0.021758181
2014-07-15,-0.32,-0.82,0.98,0.21,0.37,11.96,0,-0.320513095,-0.823380493,0.975229144,0.209779808,0.369317184,0.011774737
2014-07-16,0.32,-0.59,0.32,0.18,0.19,11,0,0.31948909,-0.591747376,0.31948909,0.179838194,0.189819728,-0.083672476
2014-07-17,-1.21,-0.35,0.18,0.39,0.18,14.54,0,-1.217380093,-0.350613933,0.179838194,0.389241472,0.179838194,0.279008199
2014-07-18,1.12,0.44,-0.47,-0.25,-0.33,12.06,0,1.113774441,0.43903483,-0.471107973,-0.250313022,-0.330545701,-0.187009281
2014-07-21,-0.25,-0.23,0.05,-0.33,-0.29,12.81,0,-0.250313022,-0.230264906,0.049987504,-0.330545701,-0.290421315,0.060331925
2014-07-22,0.53,0.27,-0.32,0.21,-0.18,12.24,0,0.528600443,0.269636155,-0.320513095,0.209779808,-0.180162195,-0.045516839
2014-07-23,0.19,0.1,-0.74,-0.23,0,11.52,0,0.189819728,0.099950033,-0.742751583,-0.230264906,0,-0.060624622
2014-07-24,0.05,-0.27,0.04,-0.2,-0.03,11.84,0,0.049987504,-0.270365157,0.039992002,-0.200200267,-0.030004501,0.027398974
2014-07-25,-0.53,-0.36,0.16,-0.03,0.04,12.69,0,-0.531409482,-0.360649559,0.159872136,-0.030004501,0.039992002,0.069330652
2014-07-28,-0.08,-0.45,0.28,0.04,0,12.56,0,-0.080032017,-0.451015548,0.27960873,0.039992002,0,-0.010297121
2014-07-29,-0.33,0.63,-0.67,-0.18,-0.14,13.28,0,-0.330545701,0.628023796,-0.672254576,-0.180162195,-0.140098092,0.055741983
2014-07-30,0.12,0.35,-0.29,-0.65,-0.33,13.33,0,0.119928058,0.349388925,-0.290421315,-0.652121699,-0.330545701,0.00375799
2014-07-31,-2.03,-0.17,0.46,0.36,0.29,16.95,0,-2.050887663,-0.170144664,0.458945233,0.359353551,0.289580311,0.2402507
2014-08-01,-0.32,-0.25,-0.07,0.09,0.14,17.03,0,-0.320513095,-0.250313022,-0.070024511,0.089959524,0.139902091,0.004708661
2014-08-04,0.74,0.04,-0.22,-0.1,-0.43,15.12,0,0.737275433,0.039992002,-0.220242356,-0.100050033,-0.430927159,-0.118958124
2014-08-05,-0.84,0.71,-0.19,-0.14,0.02,16.87,0,-0.843547882,0.707491367,-0.190180729,-0.140098092,0.019998,0.109518526
2014-08-06,0.02,0.39,0.18,-0.04,0.26,16.37,0,0.019998,0.389241472,0.179838194,-0.040008002,0.259662585,-0.030086505
2014-08-07,-0.52,-0.05,-0.14,-0.01,-0.03,16.66,0,-0.521356705,-0.050012504,-0.140098092,-0.0100005,-0.030004501,0.017560245
2014-08-08,1.12,-0.15,-0.18,0.35,0.15,15.77,0,1.113774441,-0.150112613,-0.180162195,0.349388925,0.149887612,-0.054901236
2014-08-11,0.4,0.56,-0.29,-0.18,-0.28,14.23,0,0.399202127,0.558437829,-0.290421315,-0.180162195,-0.280392733,-0.102756989
2014-08-12,-0.23,-0.57,0.25,0.05,0.02,14.13,0,-0.230264906,-0.5716307,0.24968802,0.049987504,0.019998,-0.007052215
2014-08-13,0.69,-0.14,-0.24,-0.38,-0.21,12.9,0,0.687630394,-0.140098092,-0.240288462,-0.380723834,-0.210220809,-0.091072885
2014-08-14,0.44,-0.26,0.04,-0.21,0,12.42,0,0.43903483,-0.260338587,0.039992002,-0.210220809,0,-0.037919235
2014-08-15,0,-0.15,-0.15,0.18,-0.22,13.15,0,0,-0.150112613,-0.150112613,0.179838194,-0.220242356,0.057113682
2014-08-18,0.93,0.59,-0.19,0.03,0.02,12.32,0,0.925702126,0.588266316,-0.190180729,0.029995501,0.019998,-0.065197801
2014-08-19,0.49,-0.12,-0.1,0.25,-0.12,12.21,0,0.488803407,-0.120072058,-0.100050033,0.24968802,-0.120072058,-0.00896867
2014-08-20,0.19,-0.64,0.27,0,0.28,11.78,0,0.189819728,-0.64205678,0.269636155,0,0.27960873,-0.03585211
2014-08-21,0.28,-0.07,0.82,-0.1,0.25,11.76,0,0.27960873,-0.070024511,0.816656267,-0.100050033,0.24968802,-0.001699236
2014-08-22,-0.1,0.27,-0.39,-0.05,-0.18,11.47,0,-0.100050033,0.269636155,-0.390762483,-0.050012504,-0.180162195,-0.024969011
2014-08-25,0.5,-0.21,0.04,-0.03,-0.1,11.7,0,0.498754151,-0.210220809,0.039992002,-0.030004501,-0.100050033,0.019853911
2014-08-26,0.19,0.67,-0.33,-0.37,-0.17,11.63,0,0.189819728,0.667765475,-0.330545701,-0.370686193,-0.170144664,-0.006000875
2014-08-27,0,-0.22,0.15,0.12,0.1,11.78,0,0,-0.220242356,0.149887612,0.119928058,0.099950033,0.012815212
2014-08-28,-0.19,-0.39,0.09,0.21,0.01,12.05,0,-0.190180729,-0.390762483,0.089959524,0.209779808,0.0099995,0.022661482
2014-08-29,0.39,0.28,0.09,-0.31,-0.17,11.98,0,0.389241472,0.27960873,0.089959524,-0.310481495,-0.170144664,-0.005826067
2014-09-02,0.06,0.42,-0.09,-0.08,-0.24,12.25,0,0.059982007,0.419120462,-0.090040524,-0.080032017,-0.240288462,0.022287344
2014-09-03,-0.14,-0.5,0.23,0.03,0.42,12.36,0,-0.140098092,-0.501254182,0.229735905,0.029995501,0.419120462,0.008939515
2014-09-04,-0.17,-0.16,-0.15,0.16,0.01,12.64,0,-0.170144664,-0.160128137,-0.150112613,0.159872136,0.0099995,0.022400937
2014-09-05,0.45,-0.27,-0.06,0.13,0,12.09,0,0.448990527,-0.270365157,-0.060018007,0.129915573,0,-0.044487724
2014-09-08,-0.22,0.47,-0.44,-0.38,-0.25,12.66,0,-0.220242356,0.468898949,-0.440970849,-0.380723834,-0.250313022,0.046068752
2014-09-09,-0.72,-0.43,-0.02,0.27,0.14,13.5,0,-0.722604509,-0.430927159,-0.020002,0.269636155,0.139902091,0.064242269
2014-09-10,0.45,0.15,-0.39,-0.27,-0.19,12.88,0,0.448990527,0.149887612,-0.390762483,-0.270365157,-0.190180729,-0.047013965
2014-09-11,0.19,0.49,0.2,-0.25,0.01,12.8,0,0.189819728,0.488803407,0.199800266,-0.250313022,0.0099995,-0.00623055
2014-09-12,-0.55,-0.2,0.14,-0.08,0.12,13.31,0,-0.551518069,-0.200200267,0.139902091,-0.080032017,0.119928058,0.039070461
2014-09-15,-0.28,-0.93,0.66,0.46,0.71,14.12,0,-0.280392733,-0.9343515,0.657831536,0.458945233,0.707491367,0.0590766
2014-09-16,0.7,-0.39,-0.13,0.16,-0.17,12.73,0,0.697561374,-0.390762483,-0.130084573,0.159872136,-0.170144664,-0.103630819
2014-09-17,0.17,0.08,-0.2,-0.25,-0.19,12.65,0,0.169855664,0.079968017,-0.200200267,-0.250313022,-0.190180729,-0.006304197
2014-09-18,0.5,0,0.03,-0.12,-0.04,12.03,0,0.498754151,0,0.029995501,-0.120072058,-0.040008002,-0.050253685
2014-09-19,-0.18,-0.96,0.05,0.2,-0.04,12.11,0,-0.180162195,-0.964637705,0.049987504,0.199800266,-0.040008002,0.006628028
2014-09-22,-0.97,-0.54,0.13,0.44,0.21,13.69,0,-0.974735145,-0.54146327,0.129915573,0.43903483,0.209779808,0.122634082
2014-09-23,-0.62,-0.32,-0.05,-0.02,-0.26,14.93,0,-0.621929981,-0.320513095,-0.050012504,-0.020002,-0.260338587,0.086706972
2014-09-24,0.81,0.04,-0.92,0.09,-0.44,13.27,0,0.806737108,0.039992002,-0.924258137,0.089959524,-0.440970849,-0.117866763
2014-09-25,-1.62,0.13,0.15,0.3,0.26,15.64,0,-1.633265462,0.129915573,0.149887612,0.299550898,0.259662585,0.164325887
2014-09-26,0.85,-0.07,-0.27,0.08,-0.49,14.85,0,0.846407841,-0.070024511,-0.270365157,0.079968017,-0.491204436,-0.05183187
2014-09-29,-0.22,0.19,-0.44,0.16,-0.27,15.98,0,-0.220242356,0.189819728,-0.440970849,0.159872136,-0.270365157,0.073338075
2014-09-30,-0.4,-1.01,0.14,0.04,-0.01,16.31,0,-0.40080214,-1.015135106,0.139902091,0.039992002,-0.0100005,0.020440476
2014-10-01,-1.39,-0.13,0.33,0.2,-0.05,16.71,0,-1.399750964,-0.130084573,0.329456695,0.199800266,-0.050012504,0.024228926
2014-10-02,0.15,0.98,-0.38,-0.32,-0.29,16.16,0,0.149887612,0.975229144,-0.380723834,-0.320513095,-0.290421315,-0.03346829
2014-10-03,1.08,-0.39,-0.41,-0.1,-0.11,14.55,0,1.074209653,-0.390762483,-0.410842804,-0.100050033,-0.110060544,-0.104948059
2014-10-06,-0.26,-0.77,0.39,0.32,0.17,15.46,0,-0.260338587,-0.772979806,0.389241472,0.31948909,0.169855664,0.06066505
2014-10-07,-1.56,-0.12,0.12,0.27,0.05,17.2,0,-1.572296047,-0.120072058,0.119928058,0.269636155,0.049987504,0.106653341
2014-10-08,1.7,-0.02,-0.06,-0.01,-0.05,15.11,0,1.685711707,-0.020002,-0.060018007,-0.0100005,-0.050012504,-0.129552608
2014-10-09,-2.17,-0.46,-0.4,0.4,-0.12,18.76,0,-2.193890752,-0.461061256,-0.40080214,0.399202127,-0.120072058,0.216370167
2014-10-10,-1.3,-0.07,0.56,0.74,0.36,21.24,0,-1.308523955,-0.070024511,0.558437829,0.737275433,0.359353551,0.124159253
2014-10-13,-1.59,1.31,0.5,-0.31,0.22,24.64,0,-1.602776108,1.301493708,0.498754151,-0.310481495,0.219758354,0.148484942
2014-10-14,0.28,0.82,-0.12,0.02,0.08,22.79,0,0.27960873,0.816656267,-0.120072058,0.019998,0.079968017,-0.078049295
2014-10-15,-0.53,1.64,-1.31,-0.49,-0.6,26.25,0,-0.531409482,1.626697246,-1.31865618,-0.491204436,-0.601807233,0.141344146
2014-10-16,0.23,1.08,0.17,-0.42,0.11,25.2,0,0.229735905,1.074209653,0.169855664,-0.420884477,0.109939544,-0.040821995
2014-10-17,1.14,-1.56,-0.1,0,0.28,21.99,0,1.133550966,-1.572296047,-0.100050033,0,0.27960873,-0.13625619
2014-10-20,0.94,0.13,-0.33,0.08,-0.33,18.57,0,0.935609492,0.129915573,-0.330545701,0.079968017,-0.330545701,-0.169040429
2014-10-21,1.98,-0.41,0.02,0.07,-0.13,16.08,0,1.960652964,-0.410842804,0.019998,0.069975511,-0.130084573,-0.143971112
2014-10-22,-0.85,-0.55,0.21,0.11,0.19,17.87,0,-0.853633102,-0.551518069,0.209779808,0.109939544,0.189819728,0.105547065
2014-10-23,1.29,0.45,-0.46,-0.32,-0.05,16.53,0,1.281750371,0.448990527,-0.461061256,-0.320513095,-0.050012504,-0.077946417
2014-10-24,0.66,-0.49,-0.11,-0.34,0.11,16.11,0,0.657831536,-0.491204436,-0.110060544,-0.340579313,0.109939544,-0.025736715
2014-10-27,-0.17,0.07,-0.26,0.13,-0.02,16.04,0,-0.170144664,0.069975511,-0.260338587,0.129915573,-0.020002,-0.004354595
2014-10-28,1.37,1.56,-0.02,-0.38,-0.19,14.39,0,1.360700341,1.547957085,-0.020002,-0.380723834,-0.190180729,-0.108552082
2014-10-29,-0.18,0.04,0.44,0.23,0.31,15.15,0,-0.180162195,0.039992002,0.43903483,0.229735905,0.309520491,0.051467011
2014-10-30,0.6,0.21,-0.47,-0.43,0.09,14.52,0,0.598207168,0.209779808,-0.471107973,-0.430927159,0.089959524,-0.042473523
2014-10-31,1.23,0.32,0.19,0.18,-0.01,14.03,0,1.222496962,0.31948909,0.189819728,0.179838194,-0.0100005,-0.034329115
2014-11-03,-0.01,-0.3,-0.06,0.03,0.14,14.73,0,-0.0100005,-0.300450902,-0.060018007,0.029995501,0.139902091,0.048688336
2014-11-04,-0.35,-0.05,-0.11,0.12,0.04,14.89,0,-0.350613933,-0.050012504,-0.110060544,0.119928058,0.039992002,0.010803616
2014-11-05,0.48,-0.42,0.86,0.3,0.78,14.17,0,0.478851673,-0.420884477,0.856323066,0.299550898,0.776973726,-0.049562793
2014-11-06,0.49,0.05,-0.48,0.13,-0.28,13.67,0,0.488803407,0.049987504,-0.4811557,0.129915573,-0.280392733,-0.035923403
2014-11-07,0.09,0.02,0.44,-0.2,0.05,13.12,0,0.089959524,0.019998,0.43903483,-0.200200267,0.049987504,-0.041065867
2014-11-10,0.33,0.15,-0.5,-0.27,-0.42,12.67,0,0.329456695,0.149887612,-0.501254182,-0.270365157,-0.420884477,-0.034900789
2014-11-11,0.1,0,-0.29,0.11,-0.26,12.92,0,0.099950033,0,-0.290421315,0.109939544,-0.260338587,0.019539504
2014-11-12,0.07,0.72,-0.28,0.19,0.07,13.02,0,0.069975511,0.717420375,-0.280392733,0.189819728,0.069975511,0.007710138
2014-11-13,-0.03,-0.91,-0.33,0.56,0.02,13.79,0,-0.030004501,-0.914165792,-0.330545701,0.558437829,0.019998,0.057457055
2014-11-14,0.06,-0.13,0.14,0.02,-0.11,13.31,0,0.059982007,-0.130084573,0.139902091,0.019998,-0.110060544,-0.035428059
2014-11-17,-0.05,-0.94,0.27,0,0.25,13.99,0,-0.050012504,-0.944445883,0.269636155,0,0.24968802,0.049827156
2014-11-18,0.51,-0.01,-0.36,-0.15,-0.02,13.86,0,0.508703905,-0.0100005,-0.360649559,-0.150112613,-0.020002,-0.009335795
2014-11-19,-0.21,-0.87,-0.06,0.37,0.09,13.96,0,-0.210220809,-0.873806594,-0.060018007,0.369317184,0.089959524,0.007189104
2014-11-20,0.31,0.86,-0.02,-0.05,-0.03,13.58,0,0.309520491,0.856323066,-0.020002,-0.050012504,-0.030004501,-0.027597975
2014-11-21,0.48,-0.36,-0.08,-0.08,0.04,12.9,0,0.478851673,-0.360649559,-0.080032017,-0.080032017,0.039992002,-0.051370811
2014-11-24,0.4,0.9,-0.57,-0.21,-0.07,12.62,0,0.399202127,0.895974137,-0.5716307,-0.210220809,-0.070024511,-0.021944454
2014-11-25,-0.08,0.05,-0.04,0.09,0.16,12.25,0,-0.080032017,0.049987504,-0.040008002,0.089959524,0.159872136,-0.02975692
2014-11-26,0.3,0.03,-0.46,-0.19,-0.2,12.07,0,0.299550898,0.029995501,-0.461061256,-0.190180729,-0.200200267,-0.014802902
2014-11-28,-0.35,-1.02,-1.02,0.63,-0.03,13.33,0,-0.350613933,-1.025237646,-1.025237646,0.628023796,-0.030004501,0.099294099
2014-12-01,-0.9,-0.87,0.61,0.13,0.51,14.29,0,-0.904074465,-0.873806594,0.608147032,0.129915573,0.508703905,0.069542858
2014-12-02,0.65,0.46,0.05,-0.47,0.03,12.85,0,0.64789661,0.458945233,0.049987504,-0.471107973,0.029995501,-0.106216181
2014-12-03,0.46,0.46,0.3,-0.16,0.04,12.47,0,0.458945233,0.458945233,0.299550898,-0.160128137,0.039992002,-0.030018052
2014-12-04,-0.17,-0.35,0.08,0.07,-0.18,12.38,0,-0.170144664,-0.350613933,0.079968017,0.069975511,-0.180162195,-0.007243492
2014-12-05,0.25,0.57,0.25,-0.64,0.16,11.82,0,0.24968802,0.568381647,0.24968802,-0.64205678,0.159872136,-0.046289255
2014-12-08,-0.82,-0.56,0.27,0,0.08,14.21,0,-0.823380493,-0.561573879,0.269636155,0,0.079968017,0.18415293
2014-12-09,0.13,1.67,-0.29,-0.45,-0.34,14.89,0,0.129915573,1.65620883,-0.290421315,-0.451015548,-0.340579313,0.046743905
2014-12-10,-1.72,-0.62,-0.1,0.12,0.16,18.53,0,-1.734963834,-0.621929981,-0.100050033,0.119928058,0.159872136,0.218701194
2014-12-11,0.49,-0.06,-0.2,0.19,0.02,20.08,0,0.488803407,-0.060018007,-0.200200267,0.189819728,0.019998,0.080333255
2014-12-12,-1.55,0.45,-0.58,0.21,-0.29,21.08,0,-1.56213809,0.448990527,-0.581688532,0.209779808,-0.290421315,0.048600429
2014-12-15,-0.68,-0.24,0.11,0.68,0.16,20.42,0,-0.682322535,-0.240288462,0.109939544,0.677698428,0.159872136,-0.031809911
2014-12-16,-0.8,0.7,0.6,-0.11,0.45,23.57,0,-0.80321717,0.697561374,0.598207168,-0.110060544,0.448990527,0.143459904
2014-12-17,2.15,0.9,-0.1,-0.44,-0.42,19.44,0,2.127213528,0.895974137,-0.100050033,-0.440970849,-0.420884477,-0.192641918
2014-12-18,2.36,-0.91,-0.21,-0.42,-0.23,16.81,0,2.33258253,-0.914165792,-0.210220809,-0.420884477,-0.230264906,-0.145358852
2014-12-19,0.43,-0.22,0.19,-0.48,0.01,16.49,0,0.429078142,-0.220242356,0.189819728,-0.4811557,0.0099995,-0.019219811
2014-12-22,0.37,0.19,-0.04,0.18,0.08,15.25,0,0.369317184,0.189819728,-0.040008002,0.179838194,0.079968017,-0.078174634
2014-12-23,0.21,-0.12,1.06,0.59,0.62,14.8,0,0.209779808,-0.120072058,1.054421388,0.588266316,0.618085908,-0.029952322
2014-12-24,0.07,0.34,-0.17,-0.12,-0.07,14.37,0,0.069975511,0.339423307,-0.170144664,-0.120072058,-0.070024511,-0.029484481
2014-12-26,0.39,0.34,-0.32,-0.08,-0.18,14.5,0,0.389241472,0.339423307,-0.320513095,-0.080032017,-0.180162195,0.009005949
2014-12-29,0.13,0.21,0.57,0.18,0.17,15.06,0,0.129915573,0.209779808,0.568381647,0.179838194,0.169855664,0.037893573
2014-12-30,-0.48,0.07,0.35,-0.07,0.3,15.92,0,-0.4811557,0.069975511,0.349388925,-0.070024511,0.299550898,0.055533958
